week_start_date,sku_id,category,current_price,recommended_price,predicted_gross_margin,price_change_pct,current_quantity,predicted_quantity,volume_change_pct,historical_revenue,cost_price,predicted_revenue,revenue_change_pct,historical_profit,predicted_profit,profit_change_pct,elasticity,elasticity_p_value,elasticity_significant
2024-07-22,SKU0020,Home & Kitchen,6830.231925465839,6432.445206083146,22.269061922649364,-5.823912331579606,161,175.5921505512321,9.063447547349135,1099667.34,5000,1129486.887039103,2.7116879763932067,294667.34,251526.1342829425,-14.640647218336955,-1.4459,0.0038,True
2024-07-29,SKU0020,Home & Kitchen,5989.131746987951,6116.636579170871,18.255728695299318,2.1289368404200593,166,161.02,-2.9999999999999916,994195.8699999999,5000,984900.8219780937,-0.9349312647925379,164195.86999999994,179800.8219780937,9.503863877997532,-1.4459,0.0038,True
2024-08-05,SKU0020,Home & Kitchen,5477.056040609137,,,,197,,,1078980.04,5000,,,93980.04000000002,,,-0.424,0.0038,True
2024-08-12,SKU0020,Home & Kitchen,5734.906274509804,6161.983272416469,18.85729352135661,7.446974326414257,204,197.88087892455158,-2.999569154631576,1169920.88,5000,1219338.6658641554,4.224028026934223,149920.87999999992,229934.27124139754,53.37041194088352,-0.424,0.0038,True
2024-08-19,SKU0020,Home & Kitchen,5861.3431543624165,,,,149,,,873340.13,5000,,,128340.13000000006,,,-1.4459,0.0038,True
2024-08-26,SKU0020,Home & Kitchen,6615.333223140496,,,,121,,,800455.32,5000,,,195455.31999999998,,,-1.4459,0.0038,True
2024-09-02,SKU0020,Home & Kitchen,5842.618333333333,,,,150,,,876392.7499999999,5000,,,126392.74999999993,,,-1.4459,0.0038,True
2024-09-09,SKU0020,Home & Kitchen,6330.739735099338,6378.960919979781,21.61732823383015,0.7616990572695936,151,149.35233259737075,-1.0911704653173815,955941.7000000001,5000,952712.6929464503,-0.33778284319532226,200941.7,205951.02995959655,2.492927032864034,-1.4459,0.0038,True
2024-09-16,SKU0020,Home & Kitchen,5823.536666666667,6164.070389562231,18.88476795354867,5.847541492178543,144,140.57168266086592,-2.3807759299542264,838589.28,5000,866493.7467007821,3.3275487018844307,118589.28000000003,163635.3333964525,37.98492865160532,-0.424,0.0038,True
2024-09-23,SKU0020,Home & Kitchen,5928.423548387097,6144.73637539434,18.629544140872543,3.6487411070029507,155,152.66256280035122,-1.5080239997734002,918905.65,5000,938071.202800241,2.0856932156463337,143905.65000000005,174758.38879848487,21.439560433162153,-0.424,0.0038,True
2024-09-30,SKU0020,Home & Kitchen,6977.861880341881,6241.74488429513,19.89419476947043,-10.549320245511728,117,137.46466218226863,17.491164258349244,816409.8400000001,5000,858019.3519475334,5.096645080555784,231409.8400000001,170696.04103619026,-26.2364811123891,-1.4459,0.0038,True
2024-10-07,SKU0020,Home & Kitchen,6703.553490566038,6286.423986198564,20.463525670919186,-6.2225132529262766,106,116.31842549217296,9.73436367186129,710576.67,5000,731226.9400508467,2.906128349365389,180576.67,149634.81258998186,-17.135024923218577,-1.4459,0.0038,True
2024-10-14,SKU0020,Home & Kitchen,5835.88852112676,,,,142,,,828696.1699999999,5000,,,118696.16999999988,,,-1.4459,0.0038,True
2024-10-21,SKU0020,Home & Kitchen,5782.302549019608,,,,153,,,884692.29,5000,,,119692.29,,,-1.4459,0.0038,True
2024-10-28,SKU0020,Home & Kitchen,6425.248333333334,,,,108,,,693926.8200000001,5000,,,153926.82000000007,,,-1.4459,0.0038,True
2024-11-04,SKU0020,Home & Kitchen,6581.63775,,,,120,,,789796.53,5000,,,189796.52999999997,,,-1.4459,0.0038,True
2024-11-11,SKU0020,Home & Kitchen,6785.795035460994,6177.580132393089,19.06215876048725,-8.963060332496253,141,161.50512665260325,14.542643016030677,956797.1000000001,5000,997710.8616887514,4.276116816068032,251797.10000000012,190185.22842573517,-24.468856700202235,-1.4459,0.0038,True
2024-11-18,SKU0020,Home & Kitchen,6515.853145161291,6136.590745113117,18.52153406218661,-5.820610004536642,124,135.2318184982286,9.057918143732735,807965.79,5000,829862.3258410464,2.7100820495192357,187965.79000000004,153703.23334990343,-18.22808110459707,-1.4459,0.0038,True
2024-11-25,SKU0020,Home & Kitchen,6059.7546875,6188.763037481269,19.20841095840498,2.1289368404200593,160,155.20000000000002,-2.9999999999999916,969560.75,5000,960496.023417093,-0.9349312647925379,169560.74999999997,184496.02341709295,8.80821382135486,-1.4459,0.0038,True
2024-12-02,SKU0020,Home & Kitchen,6506.539784172662,6380.353216279835,21.63443260096925,-1.9393805629188576,139,142.99231964216912,2.8721724044382224,904409.03,5000,912341.506532228,0.8770894881741764,209409.02999999997,197379.90832138233,-5.744318513207213,-1.4459,0.0038,True
2024-12-09,SKU0020,Home & Kitchen,7045.738151260505,,,,119,,,838442.8400000001,5000,,,243442.8400000001,,,-1.4459,0.0038,True
2024-12-16,SKU0020,Home & Kitchen,6686.0552447552445,6623.5581735890955,24.511873090552793,-0.9347375826003534,143,144.95503110355318,1.3671546178693594,956105.9,5000,960118.0810688012,0.4196377272435159,241105.89999999997,235342.92555103533,-2.390225394303769,-1.4459,0.0038,True
2024-12-23,SKU0020,Home & Kitchen,6057.756887417218,6186.63345451566,19.18060061647145,2.1274635066015124,151,146.47305525137426,-2.9979766547190367,914721.29,5000,906175.1038032726,-0.9342940073831074,159721.28999999998,173809.82754640133,8.820701076482251,-1.4459,0.0038,True
2024-12-30,SKU0020,Home & Kitchen,6412.426956521739,6158.558610846837,18.812171549464697,-3.9590056525588335,46,48.76674450537098,6.014661968197776,294971.64,5000,300332.8542965201,1.817535508335677,64971.64,56499.13176966522,-13.040317637564304,-1.4459,0.0038,True
2024-07-01,SKU0021,Home & Kitchen,3832.793788546256,,,,227,,,870044.1900000002,3800,,,7444.190000000137,,,1.4392,0.0014,True
2024-07-08,SKU0021,Home & Kitchen,4099.50976635514,,,,214,,,877295.0899999999,3800,,,64095.08999999988,,,1.4392,0.0014,True
2024-07-15,SKU0021,Home & Kitchen,4194.815392156863,,,,204,,,855742.34,3800,,,80542.34000000001,,,-3.1029,0.0014,True
2024-07-22,SKU0021,Home & Kitchen,4183.550535714286,,,,224,,,937115.32,3800,,,85915.31999999998,,,-3.1029,0.0014,True
2024-07-29,SKU0021,Home & Kitchen,4787.170543478261,4834.194126339818,21.39330981155388,0.9822834268066405,184,178.5029644151882,-2.9875193395716315,880839.38,3800,862917.9821101482,-2.0345818201102484,181639.37999999998,184606.7173324331,1.633642072789021,-3.1029,0.0014,True
2024-08-05,SKU0021,Home & Kitchen,4290.579908675799,,,,219,,,939637.0,3800,,,107436.99999999994,,,1.4392,0.0014,True
2024-08-12,SKU0021,Home & Kitchen,3876.5426356589146,,,,258,,,1000148.0,3800,,,19747.999999999967,,,1.4392,0.0014,True
2024-08-19,SKU0021,Home & Kitchen,4126.503092783505,,,,194,,,800541.6,3800,,,63341.59999999998,,,-3.1029,0.0014,True
2024-08-26,SKU0021,Home & Kitchen,4572.962071428571,,,,140,,,640214.69,3800,,,108214.68999999996,,,-3.1029,0.0014,True
2024-09-02,SKU0021,Home & Kitchen,4531.96574074074,,,,162,,,734178.45,3800,,,118578.44999999994,,,-3.1029,0.0014,True
2024-09-09,SKU0021,Home & Kitchen,4687.971183431952,4734.116471949738,19.731590413638976,0.9843338773256827,169,163.94076308226101,-2.993631312271594,792267.1299999999,3800,776114.6669317414,-2.038764762114831,150067.12999999995,153139.76721914957,2.047508484469329,-3.1029,0.0014,True
2024-09-16,SKU0021,Home & Kitchen,3944.031,,,,170,,,670485.27,3800,,,24485.26999999999,,,1.4392,0.0014,True
2024-09-23,SKU0021,Home & Kitchen,4401.249111111111,,,,180,,,792224.84,3800,,,108224.84000000003,,,1.4392,0.0014,True
2024-09-30,SKU0021,Home & Kitchen,4488.182781456953,,,,151,,,677715.6,3800,,,103915.59999999995,,,-3.1029,0.0014,True
2024-10-07,SKU0021,Home & Kitchen,4189.599946524065,,,,187,,,783455.1900000001,3800,,,72855.1900000001,,,-3.1029,0.0014,True
2024-10-14,SKU0021,Home & Kitchen,4467.011856287425,,,,167,,,745990.98,3800,,,111390.97999999997,,,-3.1029,0.0014,True
2024-10-21,SKU0021,Home & Kitchen,4584.734516129033,,,,124,,,568507.0800000001,3800,,,97307.08000000012,,,-3.1029,0.0014,True
2024-10-28,SKU0021,Home & Kitchen,4036.7173291925465,,,,161,,,649911.49,3800,,,38111.489999999976,,,-3.1029,0.0014,True
2024-11-04,SKU0021,Home & Kitchen,4408.4857142857145,,,,161,,,709766.2000000001,3800,,,97966.20000000004,,,-3.1029,0.0014,True
2024-11-11,SKU0021,Home & Kitchen,4622.057083333333,4667.618779565199,18.588038581120365,0.9857449921195638,144,139.6831143449516,-2.9978372604502757,665576.22,3800,651987.5277046491,-2.0416432989974975,118376.21999999997,121191.693193833,2.378411131756897,-3.1029,0.0014,True
2024-11-18,SKU0021,Home & Kitchen,4806.501578947368,4853.696315525076,21.70915209826197,0.9818937079813406,133,129.02814437863333,-2.9863576100501277,639264.71,3800,626263.4289696101,-2.033786759539691,133864.70999999996,135956.4803308035,1.56260027814914,-3.1029,0.0014,True
2024-11-25,SKU0021,Home & Kitchen,4233.123287671233,,,,146,,,618036.0,3800,,,63236.0,,,-3.1029,0.0014,True
2024-12-02,SKU0021,Home & Kitchen,4590.736544117647,4636.020933596484,18.033157001901717,0.9864297165312674,136,131.92016584770548,-2.999878053157734,624340.17,3800,611584.6504334825,-2.043040025202536,107540.17000000001,110288.02021220169,2.5551849250393444,-3.1029,0.0014,True
2024-12-09,SKU0021,Home & Kitchen,4531.966271186441,,,,118,,,534772.02,3800,,,86372.02000000006,,,-3.1029,0.0014,True
2024-12-16,SKU0021,Home & Kitchen,4692.965467625899,4739.154974690626,19.816928961094675,0.9842285732414302,139,134.8392887656493,-2.9933174347846814,652322.2,3800,639024.2861374726,-2.0385499470242374,124122.19999999992,126634.98882800533,2.0244475428290887,-3.1029,0.0014,True
2024-12-23,SKU0021,Home & Kitchen,4668.392017543859,4714.363955440762,19.395277158979443,0.9847488755044598,114,110.58585016670268,-2.9948682748222044,532196.69,3800,521341.9460076759,-2.0396113309769093,98996.68999999992,101115.7153742057,2.140501237168424,-3.1029,0.0014,True
2024-12-30,SKU0021,Home & Kitchen,4679.5255,4725.5960118661615,19.586862896065444,0.9845124653378168,40,38.802334551030285,-2.994163622424284,187181.02,3800,183364.15740544526,-2.0391290711818555,35181.01999999999,35915.28611153019,2.0871086498634783,-3.1029,0.0014,True
2024-07-01,SKU0022,Home & Kitchen,4560.938724832215,4015.6589045637056,20.311956865577592,-11.955429642141668,149,198.6465489665969,33.31983152120597,679579.87,3200,797696.783218565,17.380872864666387,202779.86999999997,162027.82652545493,-20.096690798028938,-2.2586,0.6605,False
2024-07-08,SKU0022,Home & Kitchen,4670.624109589041,,,,146,,,681911.12,3200,,,214711.11999999997,,,-2.2586,0.6605,False
2024-07-15,SKU0022,Home & Kitchen,4595.522189781023,,,,137,,,629586.5400000002,3200,,,191186.5400000002,,,-0.426,0.6605,False
2024-07-22,SKU0022,Home & Kitchen,4553.8673913043485,,,,138,,,628433.7000000001,3200,,,186833.7000000001,,,-0.426,0.6605,False
2024-07-29,SKU0022,Home & Kitchen,4617.0655,4010.344328946727,20.206352933279295,-13.140839588549758,140,148.6594694528083,6.185335323434504,646389.1699999999,3200,596175.660264299,-7.7683092579816755,198389.16999999995,120465.35801531238,-39.27825898192305,-0.426,0.6605,False
2024-08-05,SKU0022,Home & Kitchen,5071.524715447154,,,,123,,,623797.54,3200,,,230197.54,,,-2.2586,0.6605,False
2024-08-12,SKU0022,Home & Kitchen,4616.613409090909,,,,132,,,609392.97,3200,,,186992.97,,,-2.2586,0.6605,False
2024-08-19,SKU0022,Home & Kitchen,4998.507379310345,,,,145,,,724783.57,3200,,,260783.56999999998,,,-0.426,0.6605,False
2024-08-26,SKU0022,Home & Kitchen,5166.123636363636,,,,99,,,511446.24,3200,,,194646.24,,,-0.426,0.6605,False
2024-09-02,SKU0022,Home & Kitchen,5470.501530612245,,,,98,,,536109.15,3200,,,222509.15000000002,,,-0.426,0.6605,False
2024-09-09,SKU0022,Home & Kitchen,5058.56288,,,,125,,,632320.3600000001,3200,,,232320.36000000004,,,-0.426,0.6605,False
2024-09-16,SKU0022,Home & Kitchen,4921.905307692307,,,,130,,,639847.69,3200,,,223847.68999999994,,,-2.2586,0.6605,False
2024-09-23,SKU0022,Home & Kitchen,4888.919492753624,,,,138,,,674670.89,3200,,,233070.89000000007,,,-2.2586,0.6605,False
2024-09-30,SKU0022,Home & Kitchen,4599.209145299145,,,,117,,,538107.47,3200,,,163707.47,,,-0.426,0.6605,False
2024-10-07,SKU0022,Home & Kitchen,5248.946075949367,,,,79,,,414666.74,3200,,,161866.74,,,-0.426,0.6605,False
2024-10-14,SKU0022,Home & Kitchen,4650.556744186047,,,,86,,,399947.88,3200,,,124747.88000000002,,,-0.426,0.6605,False
2024-10-21,SKU0022,Home & Kitchen,4595.833984375,,,,128,,,588266.75,3200,,,178666.75,,,-0.426,0.6605,False
2024-10-28,SKU0022,Home & Kitchen,4791.305614035087,,,,114,,,546208.84,3200,,,181408.83999999994,,,-0.426,0.6605,False
2024-11-04,SKU0022,Home & Kitchen,4831.494244604317,,,,139,,,671577.7000000001,3200,,,226777.70000000004,,,-0.426,0.6605,False
2024-11-11,SKU0022,Home & Kitchen,4965.3725,,,,128,,,635567.68,3200,,,225967.68000000005,,,-0.426,0.6605,False
2024-11-18,SKU0022,Home & Kitchen,4867.098071428572,,,,140,,,681393.7300000001,3200,,,233393.73000000016,,,-0.426,0.6605,False
2024-11-25,SKU0022,Home & Kitchen,5245.504673913043,,,,92,,,482586.42999999993,3200,,,188186.42999999996,,,-0.426,0.6605,False
2024-12-02,SKU0022,Home & Kitchen,5530.544948453608,,,,97,,,536462.86,3200,,,226062.86000000002,,,-0.426,0.6605,False
2024-12-09,SKU0022,Home & Kitchen,4934.149912280703,,,,114,,,562493.0900000001,3200,,,197693.0900000001,,,-0.426,0.6605,False
2024-12-16,SKU0022,Home & Kitchen,4581.406972477064,3975.847006896433,19.514005582977983,-13.21777281997758,109,115.78571469015594,6.2254263212439875,499373.36,3200,460346.28719222086,-7.815209206950713,150573.36000000002,89832.00018372183,-40.34004409297779,-0.426,0.6605,False
2024-12-23,SKU0022,Home & Kitchen,4695.831946902655,,,,113,,,530629.01,3200,,,169029.00999999998,,,-0.426,0.6605,False
2024-12-30,SKU0022,Home & Kitchen,4518.63947368421,,,,38,,,171708.3,3200,,,50108.29999999999,,,-0.426,0.6605,False
2024-07-01,SKU0023,Home & Kitchen,6928.561953488373,9043.202293123195,28.122806619698704,30.52062395963926,215,208.55294841887212,-2.9986286423850594,1489640.82,6500,1885986.5013791479,26.606795145365837,92140.82000000012,530392.3366564789,475.6323165525098,-0.1143,0.012,True
2024-07-08,SKU0023,Home & Kitchen,7906.217929515418,9187.171685220153,29.24917240354979,16.201852353736545,227,223.13721353582787,-1.701668045890803,1794711.47,6500,2049999.8901152809,14.224482563499796,319211.47,599608.0021323998,87.84036868487209,-0.1143,0.012,True
2024-07-15,SKU0023,Home & Kitchen,8107.874768211921,8320.40653870243,21.878817221668143,2.621300606711019,151,146.4781572405748,-2.994597853923975,1224289.09,6500,1218757.8172815612,-0.4517946589264188,242789.09000000008,266649.795217825,9.827750175193174,-1.175,0.012,True
2024-07-22,SKU0023,Home & Kitchen,7759.417464114833,7963.192538262167,18.374446319509484,2.6261645940528044,209,202.73000000000002,-2.9999999999999916,1621718.25,6500,1614378.0232818893,-0.4526203437687615,263218.25000000006,296633.0232818891,12.694702317141404,-1.175,0.012,True
2024-07-29,SKU0023,Home & Kitchen,7513.580069444444,,,,144,,,1081955.53,6500,,,145955.52999999997,,,-1.175,0.012,True
2024-08-05,SKU0023,Home & Kitchen,7809.113446327684,8659.782259255864,24.940376034829477,10.893282813405868,177,174.920454616985,-1.1748843971836065,1382213.08,6500,1514773.0496731373,9.590414936106463,231713.08000000007,377790.0946627347,63.042196263903016,-0.1143,0.012,True
2024-08-12,SKU0023,Home & Kitchen,7051.167131147541,9203.086925466645,29.3715244391173,30.518632650377842,244,236.68375885318395,-2.998459486400018,1720484.78,6500,2178221.2065720377,26.605084328153005,134484.78000000003,639776.7740263419,375.7242968507973,-0.1143,0.012,True
2024-08-19,SKU0023,Home & Kitchen,7261.9575147929,,,,169,,,1227270.82,6500,,,128770.8200000001,,,-1.175,0.012,True
2024-08-26,SKU0023,Home & Kitchen,7774.797552083334,7978.976532655431,18.53591781605632,2.6261645940528044,192,186.24,-2.9999999999999916,1492761.1300000001,6500,1486004.5894417474,-0.4526203437687837,244761.13000000018,275444.5894417474,12.53608342212964,-1.175,0.012,True
2024-09-02,SKU0023,Home & Kitchen,8354.049485294117,8573.440575046561,24.184463132355713,2.6261645940528044,136,131.92000000000002,-2.9999999999999916,1136150.73,6500,1131008.2806601424,-0.4526203437687837,252150.72999999998,273528.28066014237,8.478083985774054,-1.175,0.012,True
2024-09-09,SKU0023,Home & Kitchen,7433.197804878048,,,,164,,,1219044.44,6500,,,153044.43999999994,,,-1.175,0.012,True
2024-09-16,SKU0023,Home & Kitchen,7679.285384615384,8674.273093420748,25.065767125430817,12.956774738424425,182,179.4830801646571,-1.3829229864521397,1397629.94,6500,1556885.2529965644,11.394669535811786,214629.9399999999,390245.23192629317,81.82236454349909,-0.1143,0.012,True
2024-09-23,SKU0023,Home & Kitchen,6929.682425742575,8768.005095898072,25.86683140682834,26.528238340713074,202,196.63976322720274,-2.6535825607907237,1399795.85,6500,1724138.4460323039,23.170707073628183,86795.85000000017,445979.9850554861,413.8263926852323,-0.1143,0.012,True
2024-09-30,SKU0023,Home & Kitchen,8461.372318840578,8683.581882848954,25.1460965337561,2.6261645940528044,138,133.86,-2.9999999999999916,1167669.38,6500,1162384.270838161,-0.4526203437687837,270669.37999999983,292294.27083816094,7.989411598076268,-1.175,0.012,True
2024-10-07,SKU0023,Home & Kitchen,7289.248098591549,,,,142,,,1035073.23,6500,,,112073.22999999997,,,-1.175,0.012,True
2024-10-14,SKU0023,Home & Kitchen,8412.730814814817,8633.662972866454,24.71329932118092,2.6261645940528044,135,130.95000000000002,-2.9999999999999916,1135718.6600000001,6500,1130578.1662968623,-0.4526203437687504,258218.66000000027,279403.1662968622,8.204095822068735,-1.175,0.012,True
2024-10-21,SKU0023,Home & Kitchen,7673.203636363637,,,,165,,,1266078.6,6500,,,193578.60000000012,,,-1.175,0.012,True
2024-10-28,SKU0023,Home & Kitchen,8348.845859375,8568.10029334595,24.137209212549152,2.6261645940528044,128,124.16000000000001,-2.9999999999999916,1068652.27,6500,1063815.3324218332,-0.4526203437687726,236652.27000000002,256775.3324218331,8.503219690997721,-1.175,0.012,True
2024-11-04,SKU0023,Home & Kitchen,8363.429104477613,8583.066518468111,24.269490560116186,2.6261645940528044,134,129.98000000000002,-2.9999999999999916,1120699.5,6500,1115626.9860704853,-0.4526203437687504,249699.50000000012,270756.98607048515,8.433131051718167,-1.175,0.012,True
2024-11-11,SKU0023,Home & Kitchen,8308.785,8526.98736986597,23.771436287442643,2.6261645940528044,130,126.10000000000001,-2.9999999999999916,1080142.05,6500,1075253.1073400988,-0.4526203437687837,235142.05,255603.10734009888,8.70157308745878,-1.175,0.012,True
2024-11-18,SKU0023,Home & Kitchen,7469.078538011696,,,,171,,,1277212.43,6500,,,165712.43,,,-1.175,0.012,True
2024-11-25,SKU0023,Home & Kitchen,8082.064680851065,8294.313001968023,21.633051484098555,2.6261645940528044,141,136.77,-2.9999999999999916,1139571.12,6500,1134413.1892791665,-0.4526203437687726,223071.1200000001,245408.18927916652,10.013429474495128,-1.175,0.012,True
2024-12-02,SKU0023,Home & Kitchen,7344.316216216216,,,,148,,,1086958.8,6500,,,124958.79999999999,,,-1.175,0.012,True
2024-12-09,SKU0023,Home & Kitchen,7909.3345238095235,8117.046666699004,19.92161352642088,2.6261645940528044,168,162.96,-2.9999999999999916,1328768.2,6500,1322753.9248052698,-0.4526203437687726,236768.19999999995,263513.92480526975,11.29616426752824,-1.175,0.012,True
2024-12-16,SKU0023,Home & Kitchen,8419.453450704224,8640.562156239375,24.77341308972205,2.6261645940528044,142,137.74,-2.9999999999999916,1195562.39,6500,1190151.0314004116,-0.4526203437687837,272562.3899999999,294841.03140041156,8.173776800391153,-1.175,0.012,True
